Accession	accession	version	submissionId	isRevocation	submitter	groupName	groupId	submittedAtTimestamp	submittedDate	releasedAtTimestamp	releasedDate	dataUseTerms	dataUseTermsRestrictedUntil	dataUseTermsUrl	versionStatus	versionComment	ampliconPcrPrimerScheme	ampliconSize	anatomicalMaterial	anatomicalPart	authorAffiliations	authors	bioprojectAccession	biosampleAccession	bodyProduct	breadthOfCoverage	cellLine	collectionDevice	collectionMethod	completeness	consensusSequenceSoftwareName	consensusSequenceSoftwareVersion	cultureId	dehostingMethod	depthOfCoverage	diagnosticMeasurementMethod	diagnosticMeasurementUnit	diagnosticMeasurementValue	diagnosticTargetGeneName	diagnosticTargetPresence	displayName	environmentalMaterial	environmentalSite	experimentalSpecimenRoleType	exposureDetails	exposureEvent	exposureSetting	foodProduct	foodProductProperties	frameShifts	geoLocAdmin1	geoLocAdmin2	geoLocCity	Country	geoLocLatitude	geoLocLongitude	geoLocSite	hostAge	hostAgeBin	hostDisease	hostGender	hostHealthOutcome	hostHealthState	Host	hostNameScientific	hostOriginCountry	hostRole	hostTaxonId	hostVaccinationStatus	insdcAccessionBase	insdcAccessionFull	insdcVersion	isLabHost	length	lineage	ncbiReleaseDate	ncbiSourceDb	ncbiSubmitterCountry	date	ncbiVirusName	ncbiVirusTaxId	passageMethod	passageNumber	presamplingActivity	previousInfectionDisease	previousInfectionOrganism	purposeOfSampling	purposeOfSequencing	qualityControlDetails	qualityControlDetermination	qualityControlIssues	qualityControlMethodName	qualityControlMethodVersion	rawSequenceDataProcessingMethod	referenceGenomeAccession	sampleCollectionDate	sampleReceivedDate	sampleType	sequencedByContactEmail	sequencedByContactName	sequencedByOrganization	sequencingAssayType	sequencingDate	sequencingInstrument	sequencingProtocol	signsAndSymptoms	specimenCollectorSampleId	specimenProcessing	specimenProcessingDetails	sraRunAccession	stopCodons	totalAmbiguousNucs	totalDeletedNucs	totalFrameShifts	totalInsertedNucs	totalSnps	totalStopCodons	totalUnknownNucs	travelHistory
PP_00038UX.3	PP_00038UX	3	MW862083.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases	Zaccaria, G.; Malatesta, D.; Jurisic, L.; Marcacci, M.; Di Teodoro, G.; Conte, A.; Teodori, L.; Monaco, F.; Marini, V.; Casaccia, C.; Savini, G.; Di Gennaro, A.; Rossi, E.; D'Innocenzo, V.; D'Alterio, N.; Lorusso, A.; Polci, A.; Ancora, M.; Di Domenico, M.; Mencattelli, G.								0.9319068											Italy/PP_00038UX.3/2015-01-01									NS5:898-905(nt:10371-10395)				Italy											Accipiter gentilis			8957		MW862083	MW862083.1	1		10255	2	2022-08-09	GenBank		2022-08-09	West Nile virus	11082															2015-01-01											2015.TE.30707					0	29	1	6	2145	0	0	
PP_00038WT.3	PP_00038WT	3	MW862085.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases	Zaccaria, G.; Malatesta, D.; Jurisic, L.; Marcacci, M.; Di Teodoro, G.; Conte, A.; Teodori, L.; Monaco, F.; Marini, V.; Casaccia, C.; Savini, G.; Di Gennaro, A.; Rossi, E.; D'Innocenzo, V.; D'Alterio, N.; Lorusso, A.; Polci, A.; Ancora, M.; Di Domenico, M.; Mencattelli, G.								0.9295494											Italy/PP_00038WT.3/2015-01-01									NS4B:31-33(nt:7006-7014)				Italy											Corvidae			28725		MW862085	MW862085.1	1		10255	2	2022-08-09	GenBank		2022-08-09	West Nile virus	11082															2015-01-01											2015.TE.22799_5					0	3	1	6	2133	0	0	
PP_0003AWR.3	PP_0003AWR	3	OK129331.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						National Public Health Center, National Reference Laboratory for Viral Zoonoses	Nagy, A.; Horvath, A.								0.9923837											Hungary/PP_0003AWR.3/2015-01-01									NS4B:31-33(nt:7006-7014)	Matyasdomb			Hungary											Homo sapiens			9606		OK129331	OK129331.1	1		10966	2	2022-11-01	GenBank		2022-11-01	West Nile virus	11082															2015-01-01																0	18	1	39	2218	0	0	
PP_0003AXP.3	PP_0003AXP	3	OK129332.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						National Public Health Center, National Reference Laboratory for Viral Zoonoses	Nagy, A.; Horvath, A.								0.9923837											Hungary/PP_0003AXP.3/2015-01-01									NS4B:31-33(nt:7006-7014)	Dunaujvaros			Hungary											Homo sapiens			9606		OK129332	OK129332.1	1		10966	2	2022-11-01	GenBank		2022-11-01	West Nile virus	11082															2015-01-01																0	18	1	39	2220	0	0	
PP_0003P05.3	PP_0003P05	3	OQ721125.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Bradway, D.; Wolking, B.; Francis, M.; Andersen, K.	PRJNA472981							0.696618											USA/PP_0003P05.3/2015-01-01										Grant, Washington			USA																OQ721125	OQ721125.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2015-01-01																0	0	0	0	52	0	2619	
PP_0002JXH.3	PP_0002JXH	3	MH507673.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Grewal, S.; Matteson, N. L.; Gangavarapu, K.; Gurfield, N.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0002JXH.3/2015-07-10										Lemon_Grove,California			USA											Culicidae			7157		MH507673	MH507673.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2015-07-10																0	0	0	0	79	0	0	
PP_00037P8.3	PP_00037P8	3	MW751836.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Veterinary Specialized Institute, Laboratory Fror Clinical Microbiology	Tesovic, B.; Vidanovic, D.; Sekler, M.; Matovic, K.; Debeljak, Z.; Vaskovic, N.; Dmitric, M.; Petrovic, T.; Banovic Djeri, B.								0.99011695											Serbia/PP_00037P8.3/2015-08-10									NS4B:31-33(nt:7006-7014)	Mali Idjos			Serbia											Culex pipiens			7175		MW751836	MW751836.1	1		10941	2	2022-07-23	GenBank		2022-07-23	West Nile virus	11082															2015-08-10											WNV/SRB/Mali_Idjos-6923-2/2015					0	18	1	39	2221	0	0	
PP_0002AKF.3	PP_0002AKF	3	MF175834.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.9988213											USA/PP_0002AKF.3/2015-08-11									prM:98-167(nt:757-966),NS3:570-619(nt:6319-6468)	Montgomery Co. TX			USA											Culex quinquefasciatus			7176		MF175834	MF175834.1	1		11034	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2015-08-11											AVA1505045					13	0	2	5	88	0	0	
PP_0002BTY.3	PP_0002BTY	3	MF175876.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						UT Southwestern Medical Center, Department of Immunology	Aroh, C.; D'Anton, M.; Liang, C.; Raj, P.; Wakeland, B.; Yan, N.; Wakeland, E.								0.99836797											USA/PP_0002BTY.3/2015-08-19									NS3:570-619(nt:6319-6468),NS4B:248-255(nt:7657-7680)	Denton Co. TX			USA											Culex quinquefasciatus			7176		MF175876	MF175876.1	1		11031	1A	2018-12-31	GenBank		2018-12-31	West Nile virus	11082															2015-08-19											AVA1505373					18	0	2	2	80	0	0	
PP_0004965.3	PP_0004965	3	OQ721767.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Gurfield, N.; Grewal, S.; Tuncap, J.; Andersen, K.	PRJNA472981							0.89155865											USA/PP_0004965.3/2015-08-24										San Diego, California			USA											Corvus brachyrhynchos			85066		OQ721767	OQ721767.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2015-08-24																0	0	0	0	79	0	469	
PP_0001GRZ.3	PP_0001GRZ	3	KU206781.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Padua, Department of Molecular Medicine	Baymakova, M.; Trifonova, I.; Panayotova, E.; Dakova, S.; Pacenti, M.; Barzon, L.; Lavezzo, E.; Hristov, Y.; Ramshev, K.; Plochev, K.; Palu, G.; Christova, I.; Franchin, E.								0.9936531											Bulgaria/PP_0001GRZ.3/2015-08-27													Bulgaria											Homo sapiens			9606		KU206781	KU206781.1	1		10983	2	2016-07-16	GenBank		2016-07-16	West Nile virus	11082															2015-08-27																3	18	0	39	2214	0	0	
PP_0002WY3.3	PP_0002WY3	3	MH819462.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Laboratoire de sante publique du Quebec, Bacteriologie	Therrien, C.; Fournier, E.; Ludwig, A.; Menard, J.; Charest, H.; Martineau, C.	PRJNA480662							0.9406111											Canada/PP_0002WY3.3/2015-09-09													Canada											Culex			7174		MH819462	MH819462.1	1		10374	1A	2019-08-31	GenBank		2019-08-31	West Nile virus	11082															2015-09-09											VN6319CPR1/Canada/2015					0	0	0	0	55	0	0	
PP_0002X1X.3	PP_0002X1X	3	MH819465.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Laboratoire de sante publique du Quebec, Bacteriologie	Therrien, C.; Fournier, E.; Ludwig, A.; Menard, J.; Charest, H.; Martineau, C.	PRJNA480662							0.94052047											Canada/PP_0002X1X.3/2015-09-09													Canada											Culex			7174		MH819465	MH819465.1	1		10374	1A	2019-08-31	GenBank		2019-08-31	West Nile virus	11082															2015-09-09											VN6325CPR1/Canada/2015					1	0	0	0	77	0	0	
PP_0002WNP.3	PP_0002WNP	3	MH819452.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Laboratoire de sante publique du Quebec, Bacteriologie	Therrien, C.; Fournier, E.; Ludwig, A.; Menard, J.; Charest, H.; Martineau, C.	PRJNA480662							0.93925107											Canada/PP_0002WNP.3/2015-09-15													Canada											Culex			7174		MH819452	MH819452.1	1		10374	1A	2019-08-31	GenBank		2019-08-31	West Nile virus	11082															2015-09-15											VN6364CPR1/Canada/2015					14	0	0	0	72	0	1	
PP_00034ZR.3	PP_00034ZR	3	MT863559.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222021	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						ANSES, Animal Health Laboratory, Maisons-Alfort	Beck, C.; Leparc Goffart, I.; Franke, F.; Gonzalez, G.; Dumarest, M.; Lowenski, S.; Blanchard, Y.; Lucas, P.; Lamballerie, X.; Grard, G.; Durand, G. A.; Zientara, S.; Tapprest, J.; L'Ambert, G.; Durand, B.; Desvaux, S.; Lecollinet, S.; de Lamballerie, X.								0.990389											France/PP_00034ZR.3/2015-10-03													France											Equus caballus			9796		MT863559	MT863559.1	1		10923	1A	2020-11-17	GenBank		2020-11-17	West Nile virus	11082															2015-10-03											Akela/France/2015					0	0	0	0	442	0	0	
PP_0002WG2.3	PP_0002WG2	3	MH819446.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Laboratoire de sante publique du Quebec, Bacteriologie	Therrien, C.; Fournier, E.; Ludwig, A.; Menard, J.; Charest, H.; Martineau, C.	PRJNA480662							0.94052047											Canada/PP_0002WG2.3/2015-10-06													Canada											Culex			7174		MH819446	MH819446.1	1		10374	1A	2019-08-31	GenBank		2019-08-31	West Nile virus	11082															2015-10-06											VN6490CPR1/Canada/2015					1	0	0	0	87	0	0	
PP_0004668.3	PP_0004668	3	OQ721670.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Gurfield, N.; Grewal, S.; Tuncap, J.; Andersen, K.	PRJNA472981							0.91504216											USA/PP_0004668.3/2015-11-13										San Diego, California			USA											Culex quinquefasciatus			7176		OQ721670	OQ721670.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2015-11-13																0	0	0	0	93	0	210	
PP_0002D3B.3	PP_0002D3B	3	MF984346.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology	Kolodziejek, J.; Jungbauer, C.; Aberle, S. W.; Allerberger, F.; Bago, Z.; Camp, J. V.; Dimmel, K.; de Heus, P.; Kolodziejek, M.; Schiefer, P.; Seidel, B.; Stiasny, K.; Nowotny, N.; Camp, J.; Schmoll, F.								0.97978055											Austria/PP_0002D3B.3/2016-01-01									NS4B:31-33(nt:7006-7014)				Austria											Homo sapiens			9606		MF984346	MF984346.1	1		10829	2	2018-03-28	GenBank		2018-03-28	West Nile virus	11082															2016-01-01																0	16	1	39	2207	0	0	
PP_0002D49.3	PP_0002D49	3	MF984347.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology	Kolodziejek, J.; Jungbauer, C.; Aberle, S. W.; Allerberger, F.; Bago, Z.; Camp, J. V.; Dimmel, K.; de Heus, P.; Kolodziejek, M.; Schiefer, P.; Seidel, B.; Stiasny, K.; Nowotny, N.; Camp, J.; Schmoll, F.								0.9946505											Austria/PP_0002D49.3/2016-01-01									NS4B:31-33(nt:7006-7014)				Austria											Homo sapiens			9606		MF984347	MF984347.1	1		10991	2	2018-03-28	GenBank		2018-03-28	West Nile virus	11082															2016-01-01																0	18	1	39	2222	0	0	
PP_0002D57.3	PP_0002D57	3	MF984348.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology	Kolodziejek, J.; Jungbauer, C.; Aberle, S. W.; Allerberger, F.; Bago, Z.; Camp, J. V.; Dimmel, K.; de Heus, P.; Kolodziejek, M.; Schiefer, P.; Seidel, B.; Stiasny, K.; Nowotny, N.; Camp, J.; Schmoll, F.								0.9800526											Austria/PP_0002D57.3/2016-01-01									NS4B:31-33(nt:7006-7014)				Austria											Homo sapiens			9606		MF984348	MF984348.1	1		10832	2	2018-03-28	GenBank		2018-03-28	West Nile virus	11082															2016-01-01																0	15	1	38	2204	0	0	
PP_0002D65.3	PP_0002D65	3	MF984349.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology	Kolodziejek, J.; Jungbauer, C.; Aberle, S. W.; Allerberger, F.; Bago, Z.; Camp, J. V.; Dimmel, K.; de Heus, P.; Kolodziejek, M.; Schiefer, P.; Seidel, B.; Stiasny, K.; Nowotny, N.; Camp, J.; Schmoll, F.								0.96989757											Austria/PP_0002D65.3/2016-01-01									NS4B:20-33(nt:6973-7014)				Austria											Equus caballus			9796		MF984349	MF984349.1	1		10720	2	2018-04-04	GenBank		2018-04-04	West Nile virus	11082															2016-01-01																0	15	1	38	2206	0	0	
PP_0002D73.3	PP_0002D73	3	MF984350.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology	Kolodziejek, J.; Jungbauer, C.; Aberle, S. W.; Allerberger, F.; Bago, Z.; Camp, J. V.; Dimmel, K.; de Heus, P.; Kolodziejek, M.; Schiefer, P.; Seidel, B.; Stiasny, K.; Nowotny, N.; Camp, J.; Schmoll, F.								0.9935624											Austria/PP_0002D73.3/2016-01-01									NS4B:20-33(nt:6973-7014)				Austria											Equus caballus			9796		MF984350	MF984350.1	1		10979	2	2018-04-04	GenBank		2018-04-04	West Nile virus	11082															2016-01-01																0	17	1	38	2224	0	0	
PP_0002D81.3	PP_0002D81	3	MF984351.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology	Kolodziejek, J.; Jungbauer, C.; Aberle, S. W.; Allerberger, F.; Bago, Z.; Camp, J. V.; Dimmel, K.; de Heus, P.; Kolodziejek, M.; Schiefer, P.; Seidel, B.; Stiasny, K.; Nowotny, N.; Camp, J.; Schmoll, F.								0.9936531											Austria/PP_0002D81.3/2016-01-01									NS4B:20-33(nt:6973-7014)				Austria											Culex pipiens			7175		MF984351	MF984351.1	1		10980	2	2018-04-04	GenBank		2018-04-04	West Nile virus	11082															2016-01-01																0	17	1	38	2230	0	0	
PP_0002D9Z.3	PP_0002D9Z	3	MF984352.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology	Kolodziejek, J.; Jungbauer, C.; Aberle, S. W.; Allerberger, F.; Bago, Z.; Camp, J. V.; Dimmel, K.; de Heus, P.; Kolodziejek, M.; Schiefer, P.; Seidel, B.; Stiasny, K.; Nowotny, N.; Camp, J.; Schmoll, F.								0.97715116											Austria/PP_0002D9Z.3/2016-01-01									NS4B:20-33(nt:6973-7014)				Austria											Culex pipiens			7175		MF984352	MF984352.1	1		10800	2	2018-04-04	GenBank		2018-04-04	West Nile virus	11082															2016-01-01																0	15	1	38	2211	0	0	
PP_00032T5.3	PP_00032T5	3	MN954648.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The University of Queensland, School of Chemistry and Molecular Biosciences	Habarugira, G.; Moran, J.; Colmant, A. M. G.; Davis, S. S.; O'Brien, C. A.; Hall-Mendelin, S.; McMahon, J.; Hewitson, G.; Nair, N.; Barcelon, J.; Suen, W. W.; Melville, L.; Hobson-Peters, J.; Hall, R. A.; Isberg, S. R.; Bielefeldt-Ohmann, H.								0.9932904											Australia/PP_00032T5.3/2016-01-01													Australia											Crocodylus porosus			8502		MN954648	MN954648.1	1		10941	1B	2020-02-25	GenBank		2020-02-25	West Nile virus	11082															2016-01-01											D66					0	14	0	0	1376	0	0	
PP_0003AUV.3	PP_0003AUV	3	OK129329.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						National Public Health Center, National Reference Laboratory for Viral Zoonoses	Nagy, A.; Horvath, A.								0.9923837											Hungary/PP_0003AUV.3/2016-01-01									NS4B:31-33(nt:7006-7014)	Enying			Hungary											Homo sapiens			9606		OK129329	OK129329.1	1		10966	2	2022-11-01	GenBank		2022-11-01	West Nile virus	11082															2016-01-01																0	18	1	39	2215	0	0	
PP_0003AVT.3	PP_0003AVT	3	OK129330.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						National Public Health Center, National Reference Laboratory for Viral Zoonoses	Nagy, A.; Horvath, A.								0.9923837											Hungary/PP_0003AVT.3/2016-01-01									NS4B:31-33(nt:7006-7014)	Kisujszallas			Hungary											Homo sapiens			9606		OK129330	OK129330.1	1		10966	2	2022-11-01	GenBank		2022-11-01	West Nile virus	11082															2016-01-01																0	18	1	39	2216	0	0	
PP_0003G36.3	PP_0003G36	3	ON813211.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222082	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases	Ndione, M. H. D.; Mencattelli, G.; Diagne, M. M.; Savini, G.; Monaco, F.; Di Lollo, V.; Curini, V.; Camma, C.; Faye, O.								0.9939251											Senegal/PP_0003G36.3/2016-01-01										Barkedji region			Senegal											Culex poicilipes			450823		ON813211	ON813211.1	1		10968	1A	2023-03-20	GenBank		2023-03-20	West Nile virus	11082															2016-01-01											SN2016 286301					8	5	0	1	439	0	2	
PP_0003G44.3	PP_0003G44	3	ON813212.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222082	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases	Ndione, M. H. D.; Mencattelli, G.; Diagne, M. M.; Savini, G.; Monaco, F.; Di Lollo, V.; Curini, V.; Camma, C.; Faye, O.								0.9942878											Senegal/PP_0003G44.3/2016-01-01										Barkedji region			Senegal											Culex neavei			864528		ON813212	ON813212.1	1		10972	1A	2023-03-20	GenBank		2023-03-20	West Nile virus	11082															2016-01-01											SN2016 288154					5	0	0	0	453	0	1	
PP_0003G52.3	PP_0003G52	3	ON813213.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222082	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases	Ndione, M. H. D.; Mencattelli, G.; Diagne, M. M.; Savini, G.; Monaco, F.; Di Lollo, V.; Curini, V.; Camma, C.; Faye, O.								0.9928371											Senegal/PP_0003G52.3/2016-01-01										Barkedji region			Senegal											Culex bitaeniorhynchus			69822		ON813213	ON813213.1	1		10967	1A	2023-03-20	GenBank		2023-03-20	West Nile virus	11082															2016-01-01											SN2016 286281					17	1	0	1	449	0	0	
PP_0003LJ5.3	PP_0003LJ5	3	OP846982.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institut Pasteur de Dakar, Virology	Ndione, M. H. D.; Ndiaye, E. H.; Faye, M.; Diagne, M. M.; Diallo, D.; Diallo, A.; Sall, A. A.; Loucoubar, C.; Faye, O.; Diallo, M.; Barry, M. A.; Fall, G.								0.9161302											Senegal/PP_0003LJ5.3/2016-01-01													Senegal											Culex perfuscus			864588		OP846982	OP846982.1	1		10104	1A	2023-01-01	GenBank		2023-01-01	West Nile virus	11082															2016-01-01											ArD285495/2016					0	0	0	0	419	0	0	
PP_00020HV.3	PP_00020HV	3	LC318700.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221929	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Hokkaido University, Division of Molecular Pathobiology; N20W4 Kita-ku, Sapporo, Hokkaido 001-0020	Orba, Y.; Hang'ombe, B. M.; Mweene, A. S.; Wada, Y.; Anindita, P. D.; Phongphaew, W.; Qiu, Y.; Kajihara, M.; Mori-Kajihara, A.; Eto, Y.; Sasaki, M.; Hall, W. W.; Eshita, Y.; Sawa, H.; Simulundu, E.; Ndashe, K.; Chambaro, H. M.; Squarre, D.; Reilly, P. M.; Chitanga, S.; Changula, K.; Mukubesa, A. N.; Ndebe, J.; Tembo, J.; Kapata, N.; Bates, M.; Sinkala, Y.; Nalubamba, K. S.; Takada, A.								1.0											Zambia/PP_00020HV.3/2016-05-16									NS4B:31-33(nt:7006-7014)	Mongu district			Zambia											Culex quinquefasciatus			7176		LC318700	LC318700.1	1		11050	2	2018-03-03	GenBank		2020-06-13	West Nile virus	11082															2016-05-16																0	17	1	38	2205	0	0	
PP_0002CTX.3	PP_0002CTX	3	MF797870.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Cyprus Institute of Neurology and Genetics, Molecular Virology	Richter, J.; Tryfonos, C.; Christdoulou, C.								0.9957385											Cyprus/PP_0002CTX.3/2016-07-01													Cyprus											Homo sapiens			9606		MF797870	MF797870.1	1		10982	1A	2017-09-19	GenBank		2017-09-19	West Nile virus	11082															2016-07-01																0	0	0	0	447	0	0	
