Accession	accession	version	submissionId	isRevocation	submitter	groupName	groupId	submittedAtTimestamp	submittedDate	releasedAtTimestamp	releasedDate	dataUseTerms	dataUseTermsRestrictedUntil	dataUseTermsUrl	versionStatus	versionComment	ampliconPcrPrimerScheme	ampliconSize	anatomicalMaterial	anatomicalPart	authorAffiliations	authors	bioprojectAccession	biosampleAccession	bodyProduct	breadthOfCoverage	cellLine	collectionDevice	collectionMethod	completeness	consensusSequenceSoftwareName	consensusSequenceSoftwareVersion	cultureId	dehostingMethod	depthOfCoverage	diagnosticMeasurementMethod	diagnosticMeasurementUnit	diagnosticMeasurementValue	diagnosticTargetGeneName	diagnosticTargetPresence	displayName	environmentalMaterial	environmentalSite	experimentalSpecimenRoleType	exposureDetails	exposureEvent	exposureSetting	foodProduct	foodProductProperties	frameShifts	geoLocAdmin1	geoLocAdmin2	geoLocCity	Country	geoLocLatitude	geoLocLongitude	geoLocSite	hostAge	hostAgeBin	hostDisease	hostGender	hostHealthOutcome	hostHealthState	Host	hostNameScientific	hostOriginCountry	hostRole	hostTaxonId	hostVaccinationStatus	insdcAccessionBase	insdcAccessionFull	insdcVersion	isLabHost	length	lineage	ncbiReleaseDate	ncbiSourceDb	ncbiSubmitterCountry	date	ncbiVirusName	ncbiVirusTaxId	passageMethod	passageNumber	presamplingActivity	previousInfectionDisease	previousInfectionOrganism	purposeOfSampling	purposeOfSequencing	qualityControlDetails	qualityControlDetermination	qualityControlIssues	qualityControlMethodName	qualityControlMethodVersion	rawSequenceDataProcessingMethod	referenceGenomeAccession	sampleCollectionDate	sampleReceivedDate	sampleType	sequencedByContactEmail	sequencedByContactName	sequencedByOrganization	sequencingAssayType	sequencingDate	sequencingInstrument	sequencingProtocol	signsAndSymptoms	specimenCollectorSampleId	specimenProcessing	specimenProcessingDetails	sraRunAccession	stopCodons	totalAmbiguousNucs	totalDeletedNucs	totalFrameShifts	totalInsertedNucs	totalSnps	totalStopCodons	totalUnknownNucs	travelHistory
PP_0003HTQ.3	PP_0003HTQ	3	OP422646.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Evandro Chagas Institute, Department of Arbovirology and Hemorrhagic Fevers	Neto, J. P. N.; Reis, L. A. M.; Freitas, M. N. O.; do Nascimento, B. L. S.; das Chagas, L. L.; da Costa, H. H. M.; Rodrigues, J. C. P.; Braga, C. M.; da Silva, E. V. P.; Silva, S. P.; Martins, L. C.								0.99900264											Brazil/PP_0003HTQ.3/2017-03-01													Brazil											Culex			7174		OP422646	OP422646.1	1		11050	1A	2023-05-08	GenBank		2023-05-08	West Nile virus	11082															2017-03-01											Ar848804					0	0	0	32	131	0	0	
PP_0002DQ2.3	PP_0002DQ2	3	MG004541.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221960	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Northern Arizona University, School of Informatics, Computing, and Cyber Systems	Hepp, C.; Hager-Cocking, J.; Valentine, M.; Townsend, J.; Will, J.; Smith, K.; Young, S.; Engelthaler, D.								0.9782392											USA/PP_0002DQ2.3/2017-04-26										AZ			USA											Culex quinquefasciatus			7176		MG004541	MG004541.1	1		10803	1A	2017-11-18	GenBank		2017-11-18	West Nile virus	11082															2017-04-26											RT496					14	0	0	0	98	0	0	
PP_00042WX.3	PP_00042WX	3	OQ721566.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Barker, C.; Wheeler, S.; Fang, Y.; Coffey, L.; Reisen, W.; Andersen, K.	PRJNA472981							0.9295494											USA/PP_00042WX.3/2017-05-23										Sacramento, California			USA											Corvus brachyrhynchos			85066		OQ721566	OQ721566.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-05-23																0	0	0	0	90	0	50	
PP_00047WS.3	PP_00047WS	3	OQ721725.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Smith, R.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_00047WS.3/2017-06-05										Polk, Iowa			USA											Culex restuans			38742		OQ721725	OQ721725.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-06-05																0	0	0	0	81	0	0	
PP_0003NVF.3	PP_0003NVF	3	OQ721120.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Barker, C.; Wheeler, S.; Fang, Y.; Coffey, L.; Reisen, W.; Andersen, K.	PRJNA472981							0.90044427											USA/PP_0003NVF.3/2017-06-07										Sacramento, California			USA											Aphelocoma californica			142466		OQ721120	OQ721120.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-06-07																0	0	0	0	88	0	371	
PP_0002M41.3	PP_0002M41	3	MH507743.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.9252879											USA/PP_0002M41.3/2017-06-17										Norco,California			USA											Corvus brachyrhynchos			85066		MH507743	MH507743.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-06-17																0	0	0	0	100	0	97	
PP_0003UAE.3	PP_0003UAE	3	OQ721294.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Smith, R.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0003UAE.3/2017-06-19										Pottawattamie, Iowa			USA											Culex restuans			38742		OQ721294	OQ721294.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-06-19																0	0	0	0	81	0	0	
PP_0003W4Q.3	PP_0003W4Q	3	OQ721352.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Balasuriya, U.; Christofferson, R.; Harden, T.; Mekuria, Z.; Peak, L.; Roy, A.; Strother, K.; Andersen, K.	PRJNA472981							0.66089404											USA/PP_0003W4Q.3/2017-06-20										Allen, Louisiana			USA											Culex quinquefasciatus			7176		OQ721352	OQ721352.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-06-20																0	0	0	0	49	0	3013	
PP_0003Z9B.3	PP_0003Z9B	3	OQ721450.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Balasuriya, U.; Christofferson, R.; Harden, T.; Mekuria, Z.; Peak, L.; Roy, A.; Strother, K.; Andersen, K.	PRJNA472981							0.91449815											USA/PP_0003Z9B.3/2017-06-21										Ouachita, Louisiana			USA											Culex quinquefasciatus			7176		OQ721450	OQ721450.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-06-21																0	0	0	0	94	0	216	
PP_0002M5Z.3	PP_0002M5Z	3	MH507744.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.92837065											USA/PP_0002M5Z.3/2017-06-23										Temple_City,California			USA											Corvus brachyrhynchos			85066		MH507744	MH507744.1	1		10239	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-06-23																0	0	0	0	91	0	0	
PP_0002M6X.3	PP_0002M6X	3	MH507745.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0002M6X.3/2017-06-23										West_Hills,California			USA											Corvus brachyrhynchos			85066		MH507745	MH507745.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-06-23																0	0	0	0	98	0	0	
PP_0004ATV.3	PP_0004ATV	3	OQ721819.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222174	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Barker, C.; Wheeler, S.; Fang, Y.; Coffey, L.; Reisen, W.; Andersen, K.	PRJNA472981							0.74222505											USA/PP_0004ATV.3/2017-06-23										Lake, California			USA																OQ721819	OQ721819.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-06-23																0	0	0	0	69	0	2116	
PP_0003ZHU.3	PP_0003ZHU	3	OQ721458.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Balasuriya, U.; Christofferson, R.; Harden, T.; Mekuria, Z.; Peak, L.; Roy, A.; Strother, K.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0003ZHU.3/2017-06-26										St. Tammany, Louisiana			USA											Culex quinquefasciatus			7176		OQ721458	OQ721458.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-06-26																0	0	0	0	78	0	0	
PP_0002PMY.3	PP_0002PMY	3	MH507823.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0002PMY.3/2017-06-28										Rowland,California			USA											Culex quinquefasciatus			7176		MH507823	MH507823.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-06-28																0	0	0	0	106	0	0	
PP_0002W6N.3	PP_0002W6N	3	MH508037.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.92873335											USA/PP_0002W6N.3/2017-06-28										Bakersfield,California			USA											Culex quinquefasciatus			7176		MH508037	MH508037.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-06-28																0	0	0	0	88	0	59	
PP_0002W7L.3	PP_0002W7L	3	MH508038.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.93317616											USA/PP_0002W7L.3/2017-06-28										Buttonwillow,California			USA											Culex tarsalis			7177		MH508038	MH508038.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-06-28																0	0	0	0	94	0	10	
PP_0003Z5K.3	PP_0003Z5K	3	OQ721446.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Balasuriya, U.; Christofferson, R.; Harden, T.; Mekuria, Z.; Peak, L.; Roy, A.; Strother, K.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0003Z5K.3/2017-06-28										WBR, Louisiana			USA											Culex quinquefasciatus			7176		OQ721446	OQ721446.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-06-28																0	0	0	0	87	0	0	
PP_0002PK2.3	PP_0002PK2	3	MH507822.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.92574126											USA/PP_0002PK2.3/2017-06-29										Lemoore,California			USA											Culex tarsalis			7177		MH507822	MH507822.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-06-29																0	0	0	0	99	0	92	
PP_0002PNW.3	PP_0002PNW	3	MH507824.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0002PNW.3/2017-06-29										Bellflower,California			USA											Culex quinquefasciatus			7176		MH507824	MH507824.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-06-29																0	0	0	0	100	0	0	
PP_000435D.3	PP_000435D	3	OQ721574.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Barker, C.; Wheeler, S.; Fang, Y.; Coffey, L.; Reisen, W.; Andersen, K.	PRJNA472981							0.91504216											USA/PP_000435D.3/2017-06-29										Sacramento, California			USA																OQ721574	OQ721574.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-06-29																0	0	0	0	91	0	210	
PP_000S66X.1	PP_000S66X	1	Yale-WNV0120	false	annaparker_curator	Grubaugh Lab	4	1730897464	2024-11-06	1730897745	2024-11-06	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION		WNVUS1	400bp			Grubaugh Lab, Yale University, CT, USA	Feriancek, Nicole M.; Breban, Mallery I.; Bourgikos, Ellie; Bransfield, Angela; Armstrong, Philip M.; Vogels, Chantal B.F.; Grubaugh, Nathan D.	PRJEB80643	SAMEA116354334				Mosquitos trapped using Gravid Trap	mosquito trapping	0.9894823	iVar	v1.3.1			10						USA/PP_000S66X.1/2017-06-29										Connecticut	New Haven	West Haven	USA	41.28685	-72.945984									Culex pipiens			7175		OZ201567	OZ201567.1		False	11027	1A												surveillance for arboviruses					iVar trim	v1.3.1	iVar v1.3.1		2017-06-29		pooled blended mosquitoes		Nicole M Feriancek	Grubaugh Lab, Yale University, CT, USA		2024-01-16		COVIDSeq protocol (primers switched)		WH104G-6-29-Cxp-5		Sample consisted of 50 whole, blended mosquitoes from a given trap pooled in groups of up to 50 by species and date			4	2	0	0	81	0	112	
PP_0002M7V.3	PP_0002M7V	3	MH507746.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0002M7V.3/2017-06-30										Fontana,California			USA											Aphelocoma californica			142466		MH507746	MH507746.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-06-30																0	0	0	0	98	0	0	
PP_0002PJ4.3	PP_0002PJ4	3	MH507821.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0002PJ4.3/2017-06-30										Lemoore,California			USA											Culex tarsalis			7177		MH507821	MH507821.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-06-30																0	0	0	0	99	0	0	
PP_0002WBC.3	PP_0002WBC	3	MH549209.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Faculty of Veterinary Medicine, University of Thessaly, Laboratory of Microbiology and Parasitology	Valiakos, G.; Plavos, K.; Vontas, A.; Sofia, M.; Giannakopoulos, A.; Giannoulis, T.; Spyrou, V.; Tsokana, C. N.; Chatzopoulos, D.; Kantere, M.; Diamantopoulos, V.; Theodorou, A.; Mpellou, S.; Tsakris, A.; Mamuris, Z.; Billinis, C.								0.9905703											Greece/PP_0002WBC.3/2017-07-01									NS4B:31-33(nt:7006-7014)	Argolida, Peloponnesus			Greece											Pica pica			34924		MH549209	MH549209.1	1		10946	2	2019-08-17	GenBank		2020-02-11	West Nile virus	11082															2017-07-01																0	18	1	39	2221	0	0	
PP_00030FY.3	PP_00030FY	3	MK473443.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Faculty of Veterinary Medicine, University of Thessaly, Laboratory of Microbiology and Parasitology	Valiakos, G.								0.9905703											Greece/PP_00030FY.3/2017-07-01									NS4B:31-33(nt:7006-7014)	Argolida, Peloponnesus			Greece											Pica pica			34924		MK473443	MK473443.1	1		10946	2	2020-02-16	GenBank		2020-02-16	West Nile virus	11082															2017-07-01																0	18	1	39	2219	0	0	
PP_0002M8T.3	PP_0002M8T	3	MH507747.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0002M8T.3/2017-07-03										Corona,California			USA											Corvus brachyrhynchos			85066		MH507747	MH507747.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-07-03																0	0	0	0	72	0	0	
PP_0003VSE.3	PP_0003VSE	3	OQ721341.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Smith, R.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0003VSE.3/2017-07-03										Story, Iowa			USA											Culex salinarius			38743		OQ721341	OQ721341.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-07-03																0	0	0	0	85	0	0	
PP_00047VU.3	PP_00047VU	3	OQ721724.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Smith, R.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_00047VU.3/2017-07-03										Woodbury, Iowa			USA											Culex restuans			38742		OQ721724	OQ721724.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-07-03																0	0	0	0	92	0	0	
PP_0002PH6.3	PP_0002PH6	3	MH507820.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.93408287											USA/PP_0002PH6.3/2017-07-04										Pixley,California			USA											Culex quinquefasciatus			7176		MH507820	MH507820.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-07-04																0	0	0	0	95	0	0	
PP_0002RK0.3	PP_0002RK0	3	MH507889.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.9258319											USA/PP_0002RK0.3/2017-07-04										Bakersfield,California			USA											Corvus brachyrhynchos			85066		MH507889	MH507889.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-07-04																0	0	0	0	90	0	91	
PP_0003PQQ.3	PP_0003PQQ	3	OQ721146.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Balasuriya, U.; Christofferson, R.; Harden, T.; Mekuria, Z.; Peak, L.; Roy, A.; Strother, K.; Andersen, K.	PRJNA472981							0.7908242											USA/PP_0003PQQ.3/2017-07-04										Allen, Louisiana			USA											Culex quinquefasciatus			7176		OQ721146	OQ721146.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-07-04																1	0	0	0	69	0	1579	
PP_0003ZE1.3	PP_0003ZE1	3	OQ721455.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Balasuriya, U.; Christofferson, R.; Harden, T.; Mekuria, Z.; Peak, L.; Roy, A.; Strother, K.; Andersen, K.	PRJNA472981							0.8927373											USA/PP_0003ZE1.3/2017-07-04										Allen, Louisiana			USA											Culex quinquefasciatus			7176		OQ721455	OQ721455.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-07-04																0	0	0	0	78	0	456	
PP_0003QMV.3	PP_0003QMV	3	OQ721176.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Barker, C.; Wheeler, S.; Fang, Y.; Coffey, L.; Reisen, W.; Andersen, K.	PRJNA472981							0.9295494											USA/PP_0003QMV.3/2017-07-05										Sacramento, California			USA																OQ721176	OQ721176.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-07-05																0	0	0	0	90	0	50	
PP_0003YD4.3	PP_0003YD4	3	OQ721423.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222143	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Matteson, N.; Gangavarupa, K.; Balasuriya, U.; Christofferson, R.; Harden, T.; Mekuria, Z.; Peak, L.; Roy, A.; Strother, K.; Andersen, K.	PRJNA472981							0.9220238											USA/PP_0003YD4.3/2017-07-05										EBR, Louisiana			USA											Culex quinquefasciatus			7176		OQ721423	OQ721423.1	1		10302	1A	2023-08-02	GenBank		2023-08-02	West Nile virus	11082															2017-07-05																0	0	0	0	83	0	133	
PP_0002PFB.3	PP_0002PFB	3	MH507818.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221990	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						The Scripps Research Institute, Department of Immunology and Microbiology	Grubaugh, N.; Fang, Y.; Matteson, N. L.; Gangavarapu, K.; Coffey, L.; Barker, C.; Andersen, K.	PRJNA472981							0.79345363											USA/PP_0002PFB.3/2017-07-06										Kerman,California			USA											Culex tarsalis			7177		MH507818	MH507818.1	1		10302	1A	2019-01-20	GenBank		2019-01-20	West Nile virus	11082															2017-07-06																0	0	0	0	83	0	1551	
